Zipcode,City,Branch,Geoblock,Geoline,GeoBlock Title
14228,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14233,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14241,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14260,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14261,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14263,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14264,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14265,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14267,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14269,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14270,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14272,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14273,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14276,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14280,Buffalo,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14301,Niagara Falls,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14302,Niagara Falls,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14303,Niagara Falls,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14304,Niagara Falls,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14305,Niagara Falls,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14427,Castile,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14515,North Greece,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14530,Perry,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14536,Portageville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14549,Silver Lake,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14550,Silver Springs,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14557,South Byron,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14569,Warsaw,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14591,Wyoming,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14706,Allegany,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14707,Allentown,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14709,Angelica,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14711,Belfast,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14714,Black Creek,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14715,Bolivar,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14716,Brocton,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14717,Caneadea,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14718,Cassadaga,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14719,Cattaraugus,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14721,Ceres,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14723,Cherry Creek,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14726,Conewango Valley,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14727,Cuba,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14728,Dewittville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14730,East Randolph,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14731,Ellicottville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14732,Ellington,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14735,Fillmore,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14737,Franklinville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14739,Friendship,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14740,Gerry,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14741,Great Valley,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14743,Hinsdale,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14744,Houghton,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14745,Hume,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14747,Kennedy,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14748,Kill Buck,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14751,Leon,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14752,Lily Dale,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14753,Limestone,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14754,Little Genesee,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14755,Little Valley,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14757,Mayville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14760,Olean,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14766,Otto,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14769,Portland,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14770,Portville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14772,Randolph,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14774,Richburg,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14777,Rushford,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14778,Saint Bonaventure,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14779,Salamanca,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14782,Sinclairville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14783,Steamburg,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14784,Stockton,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14786,West Clarksville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14787,Westfield,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14788,Westons Mills,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14802,Alfred,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14803,Alfred Station,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14804,Almond,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14806,Andover,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14813,Belmont,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14880,Scio,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14895,Wellsville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
14897,Whitesville,Buffalo Pest,"Buffalo, Amherst, Orchard Park, Cheektowaga, Niagara Falls, West Seneca, Tonawanda, Lockport, Grand Island, Wheatfield",,
15001,Aliquippa,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15003,Ambridge,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15004,Atlasburg,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15005,Baden,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15006,Bairdford,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15007,Bakerstown,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15009,Beaver,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15010,Beaver Falls,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15012,Belle Vernon,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15014,Brackenridge,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15015,Bradfordwoods,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15017,Bridgeville,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15018,Buena Vista,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15019,Bulger,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15020,Bunola,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15021,Burgettstown,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15022,Charleroi,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15024,Cheswick,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15025,Clairton,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15026,Clinton,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15027,Conway,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15028,Coulters,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15030,Creighton,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15031,Cuddy,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15032,Curtisville,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15033,Donora,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15034,Dravosburg,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15035,East Mc Keesport,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15037,Elizabeth,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15038,Elrama,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15042,Freedom,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15043,Georgetown,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15044,Gibsonia,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15045,Glassport,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15046,Crescent,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15047,Greenock,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15049,Harwick,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15050,Hookstown,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15051,Indianola,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15052,Industry,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15053,Joffre,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15054,Langeloth,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15055,Lawrence,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15056,Leetsdale,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15057,Mc Donald,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15059,Midland,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15060,Midway,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15061,Monaca,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15062,Monessen,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
15063,Monongahela,Pittsburgh Pest,"Pittsburgh, Uniontown, Sharon, Mercer, South Hills, Warrendale, Cranberry, Washington, New Castle, Mars",,
